LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
382	OK-ONE	1	NOM.MP.CN	>awolaY	أَوْلَو	>awolaw	50			None	[>awol]	>awol/ADJ+aw/NSUFF_MASC_PL_NOM_POSS	most_appropriate/suitable/deserving	[#aY-Ap-y]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y]_[CT:MS||MD||MP]_[CF:-]	S:[CN.Pron]_[CS:MP]_[CT:#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+MP]_[CF:!POSS_PRON-iy+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MS+POSS_PRON-iy+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
383	OK-ONE	1	NOM.MP.CG	>awolaY	أَوْلَي	>awolay	50			None	[>awol]	>awol/ADJ+ay/NSUFF_MASC_PL_GEN_POSS	most_appropriate/suitable/deserving	[#aY-Ap-y]	[MP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y]_[CT:MS||MD||MP]_[CF:-]	S:[CG.Pron]_[CS:#^ay+MP]_[CT:#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+MP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MS]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
384	OK-ONE	1	NOM.MP.CA	>awolaY	أَوْلَي	>awolay	50			None	[>awol]	>awol/ADJ+ay/NSUFF_MASC_PL_ACC_POSS	most_appropriate/suitable/deserving	[#aY-Ap-y]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y]_[CT:MS||MD||MP]_[CF:-]	S:[CA.Pron]_[CS:#^ay+MP]_[CT:#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+MP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MS]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
385	OK-ZERO-E0-DEFINITE	0	NOM.MP.DN.P0.E0	>awolaY			50			None	[>awol]			[#aY-Ap-y]	[MP]					FSE0 PS0 PP0	0
386	OK-ZERO-E0-DEFINITE	0	NOM.MP.DG.P0.E0	>awolaY			50			None	[>awol]			[#aY-Ap-y]	[MP]					FSE0 PS0 PP0	1
387	OK-ZERO-E0-DEFINITE	0	NOM.MP.DA.P0.E0	>awolaY			50			None	[>awol]			[#aY-Ap-y]	[MP]					FSE0 PS0 PP0	0
388	OK-ONE	1	NOM.MP.CN.E0	>awolaY	أَوْلَوهُ	>awolawhu	50			None	[>awol]	>awol/ADJ+aw/NSUFF_MASC_PL_NOM_POSS+hu/POSS_PRON_3MS	most_appropriate/suitable/deserving	[#aY-Ap-y]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y]_[CT:MS||MD||MP]_[CF:-]	S:[CN.Pron]_[CS:MP+POSS_PRON+enc0]_[CT:#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+MP]_[CF:!POSS_PRON-iy+#A'+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MS+POSS_PRON-iy+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
389	OK-ONE	1	NOM.MP.CG.E0	>awolaY	أَوْلَيهِ	>awolayhi	50			None	[>awol]	>awol/ADJ+ay/NSUFF_MASC_PL_GEN_POSS+hu/POSS_PRON_3MS	most_appropriate/suitable/deserving	[#aY-Ap-y]	[MP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y]_[CT:MS||MD||MP]_[CF:-]	S:[CG.Pron]_[CS:#^ay+MP+POSS_PRON+enc0]_[CT:#^i||#^ay||#^iy+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+MP]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MS]	pos:adj gen:m num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
390	OK-ONE	1	NOM.MP.CA.E0	>awolaY	أَوْلَيهِ	>awolayhi	50			None	[>awol]	>awol/ADJ+ay/NSUFF_MASC_PL_ACC_POSS+hu/POSS_PRON_3MS	most_appropriate/suitable/deserving	[#aY-Ap-y]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y]_[CT:MS||MD||MP]_[CF:-]	S:[CA.Pron]_[CS:#^ay+MP+POSS_PRON+enc0]_[CT:#^i||#^ay||#^iy+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+MP]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MS]	pos:adj gen:m num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
391	OK-ONE	1	NOM.MP.DN.P0	|lif	الأَوالِفُ	Al>awAlifu	79			None	[>awAlif]	Al/DET+>awAlif/ADJ+u/CASE_DEF_NOM	companions;confidants	[#dip]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[DN]_[CS:MS+u-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	0
392	OK-ONE	1	NOM.MP.DG.P0	|lif	الأَوالِفِ	Al>awAlifi	79			None	[>awAlif]	Al/DET+>awAlif/ADJ+i/CASE_DEF_GEN	companions;confidants	[#dip]	[MS]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[DG]_[CS:MS+i-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	1
393	OK-ONE	1	NOM.MP.DA.P0	|lif	الأَوالِفَ	Al>awAlifa	79			None	[>awAlif]	Al/DET+>awAlif/ADJ+a/CASE_DEF_ACC	companions;confidants	[#dip]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[DA]_[CS:MS+a-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	0
394	OK-ONE	1	NOM.MP.IN	|lif	أَوالِفُ	>awAlifu	79			None	[>awAlif]	>awAlif/ADJ+u/CASE_INDEF_NOM	companions;confidants	[#dip]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[IN]_[CS:MS]_[CT:#dip]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
395	OK-ONE	1	NOM.MP.IG	|lif	أَوالِفَ	>awAlifa	79			None	[>awAlif]	>awAlif/ADJ+a/CASE_INDEF_GEN	companions;confidants	[#dip]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[IG]_[CS:MS]_[CT:#dip]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
396	OK-ONE	1	NOM.MP.IA	|lif	أَوالِفَ	>awAlifa	79			None	[>awAlif]	>awAlif/ADJ+a/CASE_INDEF_ACC	companions;confidants	[#dip]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[IA]_[CS:MS]_[CT:#dip]_[CF:#A'+#A'-w+#A'@w+#A'||#A'-w||#a>+#A}iy+#a>+#aA+#aA-Ap-w+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
397	OK-ONE	1	NOM.MP.CN	|lif	أَوالِفُ	>awAlifu	79			None	[>awAlif]	>awAlif/ADJ+u/CASE_DEF_NOM	companions;confidants	[#dip]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[CN.Pron]_[CS:MS+u-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
398	OK-ONE	1	NOM.MP.CG	|lif	أَوالِفِ	>awAlifi	79			None	[>awAlif]	>awAlif/ADJ+i/CASE_DEF_GEN	companions;confidants	[#dip]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[CG.Pron]_[CS:#^i+MS+i-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
399	OK-ONE	1	NOM.MP.CA	|lif	أَوالِفَ	>awAlifa	79			None	[>awAlif]	>awAlif/ADJ+a/CASE_DEF_ACC	companions;confidants	[#dip]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[CA.Pron]_[CS:MS+a-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
400	OK-ZERO-E0-DEFINITE	0	NOM.MP.DN.P0.E0	|lif			79			None	[>awAlif]			[#dip]	[MS]					XPos0 FSE0 PS0 PP0	1
401	OK-ZERO-E0-DEFINITE	0	NOM.MP.DG.P0.E0	|lif			79			None	[>awAlif]			[#dip]	[MS]					XPos0 FSE0 PS0 PP0	0
402	OK-ZERO-E0-DEFINITE	0	NOM.MP.DA.P0.E0	|lif			79			None	[>awAlif]			[#dip]	[MS]					XPos0 FSE0 PS0 PP0	1
403	OK-ONE	1	NOM.MP.CN.E0	|lif	أَوالِفُهُ	>awAlifuhu	79			None	[>awAlif]	>awAlif/ADJ+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	companions;confidants	[#dip]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[CN.Pron]_[CS:MS+POSS_PRON+enc0+u-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
404	OK-ONE	1	NOM.MP.CG.E0	|lif	أَوالِفِهِ	>awAlifihi	79			None	[>awAlif]	>awAlif/ADJ+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	companions;confidants	[#dip]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[CG.Pron]_[CS:#^i+MS+POSS_PRON+enc0+i-suff]_[CT:#^i||#^ay||#^iy]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
405	OK-ONE	1	NOM.MP.CA.E0	|lif	أَوالِفَهُ	>awAlifahu	79			None	[>awAlif]	>awAlif/ADJ+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	companions;confidants	[#dip]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip]_[CT:MS]_[CF:-]	S:[CA.Pron]_[CS:MS+POSS_PRON+a-suff+enc0]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
406	OK-ONE	1	NOM.MS.DN.P0	>adona>	الأَدْنَأُ	Al>adona>u	7			None	[>adon]	Al/DET+>adon/ADJ+a>/STEM+u/CASE_DEF_NOM	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[DN]_[CS:MS+u-suff]_[CT:#a>+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+enc0+enc0]	pos:adj gen:m num:s cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0	1
407	OK-ONE	1	NOM.MS.DG.P0	>adona>	الأَدْنَأِ	Al>adona>i	7			None	[>adon]	Al/DET+>adon/ADJ+a>/STEM+i/CASE_DEF_GEN	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[DG]_[CS:MS+i-suff]_[CT:#a>+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+enc0+enc0]	pos:adj gen:m num:s cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0	0
408	OK-ONE	1	NOM.MS.DA.P0	>adona>	الأَدْنَأَ	Al>adona>a	7			None	[>adon]	Al/DET+>adon/ADJ+a>/STEM+a/CASE_DEF_ACC	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[DA]_[CS:MS+a-suff]_[CT:#a>+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+enc0+enc0]	pos:adj gen:m num:s cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0	1
409	OK-ONE	1	NOM.MS.IN	>adona>	أَدْنَأٌ	>adona>N	7			None	[>adon]	>adon/ADJ+a>/STEM+N/CASE_INDEF_NOM	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[IN]_[CS:MS+u-suff]_[CT:#a>+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#aA+#aA-Ap-w+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#dip+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+enc0+enc0]	pos:adj gen:m num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
410	OK-ONE	1	NOM.MS.IG	>adona>	أَدْنَأٍ	>adona>K	7			None	[>adon]	>adon/ADJ+a>/STEM+K/CASE_INDEF_GEN	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[IG]_[CS:MS+i-suff]_[CT:#a>+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#aA+#aA-Ap-w+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#dip+#iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+enc0+enc0]	pos:adj gen:m num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
411	OK-ONE	1	NOM.MS.IA	>adona>	أَدْنَأً	>adona>F	7			None	[>adon]	>adon/ADJ+a>/STEM+F/CASE_INDEF_ACC	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[IA]_[CS:MS+a-suff]_[CT:#A'||#A'-w||#a>+#a>+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#aA+#aA-Ap-w+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+enc0+enc0]	pos:adj gen:m num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
412	OK-ONE	1	NOM.MS.CN	>adona>	أَدْنَأُ	>adona>u	7			None	[>adon]	>adon/ADJ+a>/STEM+u/CASE_DEF_NOM	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CN.Pron]_[CS:MS+u-suff]_[CT:#a>+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+POSS_PRON-iy+POSS_PRON-iy+enc0+enc0]	pos:adj gen:m num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
413	OK-ONE	1	NOM.MS.CG	>adona>	أَدْنَأِ	>adona>i	7			None	[>adon]	>adon/ADJ+a>/STEM+i/CASE_DEF_GEN	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CG.Pron]_[CS:#^i+MS+i-suff]_[CT:#a>+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+POSS_PRON-iy+POSS_PRON-iy+enc0+enc0]	pos:adj gen:m num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
414	OK-ONE	1	NOM.MS.CA	>adona>	أَدْنَأَ	>adona>a	7			None	[>adon]	>adon/ADJ+a>/STEM+a/CASE_DEF_ACC	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CA.Pron]_[CS:MS+a-suff]_[CT:#a>+MS]_[CF:#A'+#A'-w+#A'@w+#A}iy+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+POSS_PRON-iy+POSS_PRON-iy+enc0+enc0]	pos:adj gen:m num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
415	OK-ZERO-E0-DEFINITE	0	NOM.MS.DN.P0.E0	>adona>			7			None	[>adon]			[#a>]	[MS]					FSE0 PS0 PP0	0
416	OK-ZERO-E0-DEFINITE	0	NOM.MS.DG.P0.E0	>adona>			7			None	[>adon]			[#a>]	[MS]					FSE0 PS0 PP0	1
417	OK-ZERO-E0-DEFINITE	0	NOM.MS.DA.P0.E0	>adona>			7			None	[>adon]			[#a>]	[MS]					FSE0 PS0 PP0	0
418	OK-ONE	1	NOM.MS.CN.E0	>adona>	أَدْنَؤُهُ	>adona&uhu	7			None	[>adon]	>adon/ADJ+&/STEM+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CN.Pron]_[CS:MS+POSS_PRON+enc0+u-suff]_[CT:#a>+MS+enc0+u-suff]_[CF:!enc0+#A'+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+POSS_PRON-iy+POSS_PRON-iy+a-suff+i-suff]	pos:adj gen:m num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
419	OK-ONE	1	NOM.MS.CG.E0	>adona>	أَدْنَئِهِ	>adona}ihi	7			None	[>adon]	>adon/ADJ+}/STEM+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CG.Pron]_[CS:#^i+MS+POSS_PRON+enc0+i-suff]_[CT:#^i||#^ay||#^iy+#a>+MS+enc0+i-suff]_[CF:!#^i+!enc0+#A'+#A'-w+#A'@w+#A}iy+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+POSS_PRON-iy+POSS_PRON-iy+a-suff+u-suff]	pos:adj gen:m num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
420	OK-ONE	1	NOM.MS.CA.E0	>adona>	أَدْنَأَهُ	>adona>ahu	7			None	[>adon]	>adon/ADJ+a>/STEM+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CA.Pron]_[CS:MS+POSS_PRON+a-suff+enc0]_[CT:#a>+MS+a-suff+enc0]_[CF:!enc0+#A'+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#o'-con+#o'-dis+#u&+#w'+FP+FS||FD+MD+MP+POSS_PRON-iy+POSS_PRON-iy+i-suff+u-suff]	pos:adj gen:m num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
