LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
624	CHECK-GT-ONE	2	NOM.MS.CA.E0	>adona>	أَدْنَهُ	>adonahu	7			None	[>adon]	>adon/ADJ+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+MS+a-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono+C:POSSPRON-iy+C:POSS_PRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:m num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
625	CHECK-GT-ONE	2	NOM.MS.CA.E0	>adona>	أَدْنَأَهُ	>adona>ahu	7			None	[>adon]	>adon/ADJ+a>/STEM+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	meaner/meanest;inferior	[#a>]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+MS+a-suff]_[CT:#a>+MS+a-suff]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono+C:POSSPRON-iy+C:POSS_PRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+FP||MD+FS||FD+MD+MP+enc0:0+enc0:0+i-suff+u-suff]	pos:adj gen:m num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
626	OK-ONE	1	NOM.MD.DN	>adona>	أَدْنآنِ	>adon|ni	6			None	[>adon]	>adon/ADJ+|ni/NSUFF_MASC_DU_NOM	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[DN]_[CS:A-suff+MD]_[CT:#a>]_[CF:-]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
627	OK-ONE	1	NOM.MD.DG	>adona>	أَدْنَيْنِ	>adonayoni	6			None	[>adon]	>adon/ADJ+ayoni/NSUFF_MASC_DU_GEN	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[DG]_[CS:MD]_[CT:-]_[CF:-]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
628	OK-ONE	1	NOM.MD.DA	>adona>	أَدْنَيْنِ	>adonayoni	6			None	[>adon]	>adon/ADJ+ayoni/NSUFF_MASC_DU_ACC	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[DA]_[CS:MD]_[CT:-]_[CF:-]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
629	OK-ONE	1	NOM.MD.IN	>adona>	أَدْنآنِ	>adon|ni	6			None	[>adon]	>adon/ADJ+|ni/NSUFF_MASC_DU_NOM	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[IN]_[CS:A-suff+MD]_[CT:#a>]_[CF:-]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
630	OK-ONE	1	NOM.MD.IG	>adona>	أَدْنَيْنِ	>adonayoni	6			None	[>adon]	>adon/ADJ+ayoni/NSUFF_MASC_DU_GEN	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[IG]_[CS:MD]_[CT:-]_[CF:-]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
631	OK-ONE	1	NOM.MD.IA	>adona>	أَدْنَيْنِ	>adonayoni	6			None	[>adon]	>adon/ADJ+ayoni/NSUFF_MASC_DU_ACC	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[IA]_[CS:MD]_[CT:-]_[CF:-]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
632	OK-ONE	1	NOM.MD.CN	>adona>	أَدْنآ	>adon|	6			None	[>adon]	>adon/ADJ+|/NSUFF_MASC_DU_NOM_POSS	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CN.Pron]_[CS:A-suff+C:A#+MD]_[CT:#a>]_[CF:-]	pos:adj gen:m num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
633	OK-ONE	1	NOM.MD.CG	>adona>	أَدْنَيْ	>adonayo	6			None	[>adon]	>adon/ADJ+ayo/NSUFF_MASC_DU_GEN_POSS	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CG.Pron]_[CS:C:ay#+MD]_[CT:-]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
634	OK-ONE	1	NOM.MD.CA	>adona>	أَدْنَيْ	>adonayo	6			None	[>adon]	>adon/ADJ+ayo/NSUFF_MASC_DU_ACC_POSS	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CA.Pron]_[CS:C:ay#+MD]_[CT:-]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
635	OK-ZERO-E0-DEFINITE	0	NOM.MD.DN.E0	>adona>			6			None	[>adon]			[#a>]	[MD]					FSE0 M0 PS0	0
636	OK-ZERO-E0-DEFINITE	0	NOM.MD.DG.E0	>adona>			6			None	[>adon]			[#a>]	[MD]					FSE0 M0 PS0	1
637	OK-ZERO-E0-DEFINITE	0	NOM.MD.DA.E0	>adona>			6			None	[>adon]			[#a>]	[MD]					FSE0 M0 PS0	0
638	OK-ONE	1	NOM.MD.CN.E0	>adona>	أَدْنآهُ	>adon|hu	6			None	[>adon]	>adon/ADJ+|/NSUFF_MASC_DU_NOM_POSS+hu/POSS_PRON_3MS	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CN.Pron]_[CS:A-suff+C:A#+C:POSS_PRON+MD]_[CT:#a>]_[CF:C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:m num:d cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
639	OK-ONE	1	NOM.MD.CG.E0	>adona>	أَدْنَيْهِ	>adonayohi	6			None	[>adon]	>adon/ADJ+ayo/NSUFF_MASC_DU_GEN_POSS+hu/POSS_PRON_3MS	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:ay#+MD]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
640	OK-ONE	1	NOM.MD.CA.E0	>adona>	أَدْنَيْهِ	>adonayohi	6			None	[>adon]	>adon/ADJ+ayo/NSUFF_MASC_DU_ACC_POSS+hu/POSS_PRON_3MS	meaner/meanest;inferior	[#a>]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#a>]_[CT:MS||MD]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+C:ay#+MD]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:d cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
641	OK-ONE	1	NOM.FS.DN	>aEolaY	عُلْياُ	EuloyAu	2			None	[EuloyA]	EuloyA/ADJ+u/CASE_DEF_NOM	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[DN]_[CS:MS+u-suff]_[CT:-]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono+#iy||#A}iy]	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
642	OK-ONE	1	NOM.FS.DG	>aEolaY	عُلْياِ	EuloyAi	2			None	[EuloyA]	EuloyA/ADJ+i/CASE_DEF_GEN	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[DG]_[CS:MS+i-suff]_[CT:-]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono+#iy||#A}iy]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
643	OK-ONE	1	NOM.FS.DA	>aEolaY	عُلْياَ	EuloyAa	2			None	[EuloyA]	EuloyA/ADJ+a/CASE_DEF_ACC	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[DA]_[CS:MS+a-suff]_[CT:-]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
644	OK-ONE	1	NOM.FS.IN	>aEolaY	عُلْياٌ	EuloyAN	2			None	[EuloyA]	EuloyA/ADJ+N/CASE_INDEF_NOM	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[IN]_[CS:MS+u-suff]_[CT:-]_[CF:#aA||Mono+#aY-Ap-y||#A-Ap-w+#iy||#A}iy+@dip]	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
645	OK-ONE	1	NOM.FS.IG	>aEolaY	عُلْياٍ	EuloyAK	2			None	[EuloyA]	EuloyA/ADJ+K/CASE_INDEF_GEN	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[IG]_[CS:MS+i-suff]_[CT:-]_[CF:#aA||Mono+#aY-Ap-y||#A-Ap-w+@dip]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
646	OK-ONE	1	NOM.FS.IA	>aEolaY	عُلْيااً	EuloyAAF	2			None	[EuloyA]	EuloyA/ADJ+AF/CASE_INDEF_ACC	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[IA]_[CS:AF-suff+MS+a-suff]_[CT:-]_[CF:#A'||#A'wy||#a>+#aA||Mono+#aY-Ap-y||#A-Ap-w+@dip]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
647	OK-ONE	1	NOM.FS.CN	>aEolaY	عُلْيا	EuloyA	2			None	[EuloyA]	EuloyA/ADJ+(null)/CASE_DEF_NOM	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[CN.Pron]_[CS:MS]_[CT:#aY-Ap-y||#aA-Ap-w||#aA||Mono]_[CF:#iy||#A}iy]	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
648	OK-ONE	1	NOM.FS.CG	>aEolaY	عُلْيا	EuloyA	2			None	[EuloyA]	EuloyA/ADJ+(null)/CASE_DEF_GEN	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[CG.Pron]_[CS:MS]_[CT:#aY-Ap-y||#aA-Ap-w||#aA||Mono]_[CF:#iy||#A}iy]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
649	OK-ONE	1	NOM.FS.CA	>aEolaY	عُلْيا	EuloyA	2			None	[EuloyA]	EuloyA/ADJ+(null)/CASE_DEF_ACC	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[CA.Pron]_[CS:MS]_[CT:#aY-Ap-y||#aA-Ap-w||#aA||Mono]_[CF:-]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
650	OK-ZERO-E0-DEFINITE	0	NOM.FS.DN.E0	>aEolaY			2			None	[EuloyA]			[#aA-Ap-w]	[MS]					FSE0 M0 XPos0 PS0	1
651	OK-ZERO-E0-DEFINITE	0	NOM.FS.DG.E0	>aEolaY			2			None	[EuloyA]			[#aA-Ap-w]	[MS]					FSE0 M0 XPos0 PS0	0
652	OK-ZERO-E0-DEFINITE	0	NOM.FS.DA.E0	>aEolaY			2			None	[EuloyA]			[#aA-Ap-w]	[MS]					FSE0 M0 XPos0 PS0	1
653	OK-ONE	1	NOM.FS.CN.E0	>aEolaY	عُلْياهُ	EuloyAhu	2			None	[EuloyA]	EuloyA/ADJ+(null)/CASE_DEF_NOM+hu/POSS_PRON_3MS	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+MS]_[CT:#aY-Ap-y||#aA-Ap-w||#aA||Mono]_[CF:#iy||#A}iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
654	OK-ONE	1	NOM.FS.CG.E0	>aEolaY	عُلْياهُ	EuloyAhu	2			None	[EuloyA]	EuloyA/ADJ+(null)/CASE_DEF_GEN+hu/POSS_PRON_3MS	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+MS]_[CT:#aY-Ap-y||#aA-Ap-w||#aA||Mono]_[CF:#iy||#A}iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
655	OK-ONE	1	NOM.FS.CA.E0	>aEolaY	عُلْياهُ	EuloyAhu	2			None	[EuloyA]	EuloyA/ADJ+(null)/CASE_DEF_ACC+hu/POSS_PRON_3MS	supreme;high;highest	[#aA-Ap-w]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aA-Ap-w]_[CT:MS]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+MS]_[CT:#aY-Ap-y||#aA-Ap-w||#aA||Mono]_[CF:C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
656	CHECK-GT-ONE	2	NOM.MP.DN	mADiy	مَواض	mawAD	7			None	[mawAD]	mawAD/ADJ+(null)/CASE_DEF_NOM	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[DN]_[CS:C:iy#+MS]_[CT:#iy||#A}iy]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
657	CHECK-GT-ONE	2	NOM.MP.DN	mADiy	مَواضِي	mawADiy	7			None	[mawAD]	mawAD/ADJ+iy/STEM+(null)/CASE_DEF_NOM	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[DN]_[CS:C:iy#+MS]_[CT:#iy+#iy||#A}iy+MS]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
658	CHECK-GT-ONE	2	NOM.MP.DG	mADiy	مَواض	mawAD	7			None	[mawAD]	mawAD/ADJ+(null)/CASE_DEF_GEN	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[DG]_[CS:C:iy#+MS]_[CT:#iy||#A}iy]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
659	CHECK-GT-ONE	2	NOM.MP.DG	mADiy	مَواضِي	mawADiy	7			None	[mawAD]	mawAD/ADJ+iy/STEM+(null)/CASE_DEF_GEN	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[DG]_[CS:C:iy#+MS]_[CT:#iy+#iy||#A}iy+MS]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
660	CHECK-GT-ONE	2	NOM.MP.DA	mADiy	مَواضَ	mawADa	7			None	[mawAD]	mawAD/ADJ+a/CASE_DEF_ACC	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[DA]_[CS:MS+a-suff]_[CT:-]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
661	CHECK-GT-ONE	2	NOM.MP.DA	mADiy	مَواضِيَ	mawADiya	7			None	[mawAD]	mawAD/ADJ+iy/STEM+a/CASE_DEF_ACC	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[DA]_[CS:MS+a-suff]_[CT:#iy+MS]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
662	OK-ONE	1	NOM.MP.IN	mADiy	مَواضٍ	mawADK	7			None	[mawAD]	mawAD/ADJ+K/CASE_INDEF_NOM	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[IN]_[CS:MS+i-suff]_[CT:#iy||#A}iy]_[CF:#aA||Mono+#aY-Ap-y||#A-Ap-w+@dip]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
663	OK-ONE	1	NOM.MP.IG	mADiy	مَواضٍ	mawADK	7			None	[mawAD]	mawAD/ADJ+K/CASE_INDEF_GEN	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[IG]_[CS:MS+i-suff]_[CT:-]_[CF:#aA||Mono+#aY-Ap-y||#A-Ap-w+@dip]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
664	CHECK-GT-ONE	2	NOM.MP.IA	mADiy	مَواضِياً	mawADiyAF	7			None	[mawAD]	mawAD/ADJ+iy/STEM+AF/CASE_INDEF_ACC	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[IA]_[CS:AF-suff+MS+a-suff]_[CT:#iy+MS]_[CF:#A'||#A'wy||#a>+#aA||Mono+#aY-Ap-y||#A-Ap-w+@dip+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
665	CHECK-GT-ONE	2	NOM.MP.IA	mADiy	مَواضاً	mawADAF	7			None	[mawAD]	mawAD/ADJ+AF/CASE_INDEF_ACC	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[IA]_[CS:AF-suff+MS+a-suff]_[CT:-]_[CF:#A'||#A'wy||#a>+#aA||Mono+#aY-Ap-y||#A-Ap-w+@dip]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
666	CHECK-GT-ONE	2	NOM.MP.CN	mADiy	مَواض	mawAD	7			None	[mawAD]	mawAD/ADJ+(null)/CASE_DEF_NOM	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[CN.Pron]_[CS:C:iy#+MS]_[CT:#iy||#A}iy]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
667	CHECK-GT-ONE	2	NOM.MP.CN	mADiy	مَواضِي	mawADiy	7			None	[mawAD]	mawAD/ADJ+iy/STEM+(null)/CASE_DEF_NOM	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[CN.Pron]_[CS:C:iy#+MS]_[CT:#iy+#iy||#A}iy+MS]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
668	CHECK-GT-ONE	2	NOM.MP.CG	mADiy	مَواض	mawAD	7			None	[mawAD]	mawAD/ADJ+(null)/CASE_DEF_GEN	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[CG.Pron]_[CS:C:iy#+MS]_[CT:#iy||#A}iy]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
669	CHECK-GT-ONE	2	NOM.MP.CG	mADiy	مَواضِي	mawADiy	7			None	[mawAD]	mawAD/ADJ+iy/STEM+(null)/CASE_DEF_GEN	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[CG.Pron]_[CS:C:iy#+MS]_[CT:#iy+#iy||#A}iy+MS]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono+MD||FS||FD||FP+MP+i-suff+i-suff]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
670	CHECK-GT-ONE	2	NOM.MP.CA	mADiy	مَواضَ	mawADa	7			None	[mawAD]	mawAD/ADJ+a/CASE_DEF_ACC	incisive;keen;energetic;efficient	[#dip #iy]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#dip+#iy]_[CT:MS]_[CF:-]	S:[CA.Pron]_[CS:MS+a-suff]_[CT:-]_[CF:#aY-Ap-y||#aA-Ap-w||#aA||Mono+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
